week_ending,show,this_week_gross,diff_in_dollars,avg_ticket_price,seats_sold,perfs,percent_of_cap,diff_percent_of_cap
1985-12-29,42nd Street,"$391,800.00","$198,083.00",$34.40,11388,8,86.01%,41.36%
1985-12-29,A Chorus Line,"$380,075.00","$190,414.00",$33.74,11265,8,95.66%,39.80%
1985-12-29,As Is,"$51,321.00","$20,950.00",$19.82,2590,8,47.26%,8.76%
1985-12-29,Benefactors,"$223,396.00","$73,083.00",$30.24,7388,8,85.51%,12.65%
1985-12-29,Big River,"$325,070.00","$51,341.00",$39.57,8216,8,100.88%,10.53%
1985-12-29,Biloxi Blues,"$246,859.00","$112,708.00",$26.95,9160,8,85.70%,37.30%
1985-12-29,Blood Knot,"$94,954.00","$28,462.00",$22.44,4232,8,65.71%,10.01%
1985-12-29,Brighton Beach Memoirs,"$146,701.00","$88,123.00",$22.47,6528,8,59.65%,31.04%
1985-12-29,Cats,"$478,327.00","$13,354.00",$39.56,12092,8,101.99%,0.67%
1985-12-29,Corpse!,"$30,400.00","$13,900.00",$50.67,600,0,15.03%,5.01%
1985-12-29,Doubles,"$79,146.00","$44,141.00",$19.11,4141,8,59.91%,26.98%
1985-12-29,Hay Fever,"$147,263.00","$69,579.00",$24.60,5987,8,67.42%,21.43%
1985-12-29,I'm Not Rappaport,"$156,620.00","$56,655.00",$25.97,6030,8,96.02%,31.86%
1985-12-29,Jerry's Girls,"$212,863.00","$123,218.00",$26.93,7903,8,60.94%,31.98%
1985-12-29,La Cage aux Folles,"$457,440.00","$160,345.00",$41.17,11110,8,82.52%,16.29%
1985-12-29,Oh! Calcutta!,"$44,802.00","$18,576.00",$14.48,3094,8,77.51%,36.49%
1985-12-29,Singin' in the Rain,"$413,666.00","$184,555.00",$33.97,12178,8,78.75%,30.35%
1985-12-29,Song and Dance,"$292,181.00","$87,368.00",$37.59,7772,8,93.50%,25.25%
1985-12-29,Tango Argentino,"$285,297.00","$55,419.00",$37.85,7537,8,58.77%,7.50%
1985-12-29,The Mystery of Edwin Drood,"$421,050.00","$147,632.00",$37.43,11249,8,98.68%,22.95%
1985-12-29,The Odd Couple,"$170,823.00","$84,466.00",$26.37,6477,8,68.55%,34.30%
1985-12-29,The Search for Signs of Intelligent Life in the Universe,"$237,493.00","$21,466.00",$27.24,8719,8,101.01%,7.25%
1985-12-22,42nd Street,"$193,717.00","-$86,628.00",$32.77,5912,8,44.65%,-20.10%
1985-12-22,A Chorus Line,"$189,661.00","-$51,651.00",$28.83,6578,8,55.86%,-12.67%
1985-12-22,As Is,"$30,371.00","-$5,040.00",$14.39,2110,8,38.50%,-3.80%
1985-12-22,Benefactors,"$150,313.00","$49,022.00",$23.88,6295,1,72.86%,-3.31%
1985-12-22,Big River,"$273,729.00","-$15,204.00",$37.20,7358,8,90.35%,-7.43%
1985-12-22,Biloxi Blues,"$134,151.00","-$65,439.00",$25.93,5173,8,48.40%,-22.23%
1985-12-22,Blood Knot,"$66,492.00",$609.00,$18.54,3587,8,55.70%,3.91%
1985-12-22,Brighton Beach Memoirs,"$58,578.00","-$44,284.00",$18.71,3131,8,28.61%,-17.10%
1985-12-22,Cats,"$464,973.00","$3,205.00",$38.71,12012,8,101.32%,-0.06%
1985-12-22,Corpse!,"$16,500.00","-$4,800.00",$41.25,400,0,10.02%,-10.02%
1985-12-22,Doubles,"$35,005.00","-$28,585.00",$15.38,2276,8,32.93%,-18.94%
1985-12-22,Hay Fever,"$77,684.00","$13,855.00",$19.02,4084,8,45.99%,10.16%
1985-12-22,I'm Not Rappaport,"$99,965.00","-$26,331.00",$24.81,4029,8,64.16%,-15.62%
1985-12-22,Jerry's Girls,"$89,645.00","$14,940.00",$27.28,3286,5,28.96%,-22.98%
1985-12-22,La Cage aux Folles,"$297,095.00","-$82,485.00",$33.32,8917,8,66.23%,-14.33%
1985-12-22,Oh! Calcutta!,"$26,226.00","-$6,038.00",$14.24,1842,9,41.02%,-9.19%
1985-12-22,Singin' in the Rain,"$229,111.00","-$114,423.00",$30.61,7484,8,48.40%,-21.10%
1985-12-22,Song and Dance,"$204,813.00","-$65,211.00",$36.10,5673,8,68.25%,-20.81%
1985-12-22,Tango Argentino,"$229,878.00","-$47,490.00",$34.96,6575,8,51.27%,-9.61%
1985-12-22,The Mystery of Edwin Drood,"$273,418.00","-$17,411.00",$31.67,8633,8,75.73%,-4.58%
1985-12-22,The Odd Couple,"$86,357.00","-$58,855.00",$26.69,3236,8,34.25%,-19.04%
1985-12-22,The Search for Signs of Intelligent Life in the Universe,"$216,027.00","-$11,842.00",$26.69,8093,8,93.76%,-6.40%
1985-12-22,Wind in the Willows,"$39,329.00","$2,238.00",$20.82,1889,4,19.98%,-8.52%
1985-12-15,42nd Street,"$280,345.00","-$33,690.00",$32.70,8573,8,64.75%,-5.94%
1985-12-15,A Chorus Line,"$241,312.00",-$841.00,$29.90,8070,8,68.53%,-2.56%
1985-12-15,As Is,"$35,411.00","-$8,957.00",$15.28,2318,8,42.30%,-10.89%
1985-12-15,Benefactors,"$101,291.00",$0.00,$24.63,4113,0,76.17%,0.00%
1985-12-15,Big River,"$288,933.00","-$22,780.00",$36.28,7963,8,97.78%,-2.94%
1985-12-15,Biloxi Blues,"$199,590.00","-$32,675.00",$26.44,7549,8,70.63%,-6.20%
1985-12-15,Blood Knot,"$65,883.00","-$2,067.00",$19.75,3335,7,51.79%,-12.84%
1985-12-15,Brighton Beach Memoirs,"$102,862.00","-$26,388.00",$20.56,5002,8,45.71%,-8.97%
1985-12-15,Cats,"$461,768.00","$1,156.00",$38.42,12020,8,101.38%,0.01%
1985-12-15,Corpse!,"$21,300.00",$0.00,$42.60,500,0,20.04%,0.00%
1985-12-15,Doubles,"$63,590.00","-$23,781.00",$17.74,3585,8,51.87%,-9.40%
1985-12-15,Hay Fever,"$63,829.00","$4,620.00",$20.06,3182,4,35.83%,-8.54%
1985-12-15,I'm Not Rappaport,"$126,296.00","-$6,250.00",$25.21,5010,8,79.78%,-4.82%
1985-12-15,Jerry's Girls,"$74,705.00","-$100,583.00",$22.18,3368,0,51.94%,-15.31%
1985-12-15,La Cage aux Folles,"$379,580.00","-$8,219.00",$35.00,10846,8,80.56%,-0.81%
1985-12-15,Oh! Calcutta!,"$32,264.00","-$3,871.00",$14.31,2255,9,50.21%,-5.55%
1985-12-15,Singin' in the Rain,"$343,534.00","-$28,151.00",$31.96,10748,8,69.50%,-3.62%
1985-12-15,Song and Dance,"$270,024.00","-$20,095.00",$36.47,7403,8,89.06%,-7.93%
1985-12-15,Tango Argentino,"$277,368.00","-$32,763.00",$35.53,7807,8,60.88%,-7.22%
1985-12-15,The Marriage of Figaro,"$38,757.00","-$1,478.00",$15.46,2507,8,52.06%,-2.28%
1985-12-15,The Mystery of Edwin Drood,"$290,829.00","$25,888.00",$31.13,9342,8,80.31%,8.45%
1985-12-15,The Odd Couple,"$145,212.00","-$37,003.00",$28.84,5035,8,53.29%,-14.59%
1985-12-15,The Search for Signs of Intelligent Life in the Universe,"$227,869.00","$1,307.00",$26.36,8646,8,100.16%,1.35%
1985-12-15,Wind in the Willows,"$37,091.00","-$14,651.00",$18.35,2021,0,28.50%,-5.93%
1985-12-08,42nd Street,"$314,035.00","-$52,642.00",$33.55,9359,8,70.69%,-12.87%
1985-12-08,A Chorus Line,"$242,153.00","-$40,810.00",$28.92,8372,8,71.09%,-3.54%
1985-12-08,As Is,"$44,368.00","-$15,707.00",$15.22,2915,8,53.19%,-4.09%
1985-12-08,Big River,"$311,713.00","-$7,540.00",$38.00,8203,8,100.72%,-0.04%
1985-12-08,Biloxi Blues,"$232,265.00","-$28,608.00",$28.28,8212,8,76.83%,-6.17%
1985-12-08,Blood Knot,"$67,950.00","$23,624.00",$16.33,4162,0,64.63%,-6.61%
1985-12-08,Brighton Beach Memoirs,"$129,250.00","-$18,073.00",$21.60,5984,8,54.68%,-6.80%
1985-12-08,Cats,"$460,612.00","-$12,567.00",$38.33,12018,8,101.37%,-0.50%
1985-12-08,Doubles,"$87,371.00","-$2,774.00",$20.63,4235,8,61.27%,-1.07%
1985-12-08,Hay Fever,"$59,209.00","$25,324.00",$15.03,3940,0,44.37%,8.20%
1985-12-08,I'm Not Rappaport,"$132,546.00",$581.00,$24.95,5313,8,84.60%,-3.20%
1985-12-08,La Cage aux Folles,"$387,799.00","-$42,423.00",$35.40,10955,8,81.37%,-8.29%
1985-12-08,Oh! Calcutta!,"$36,135.00","-$8,229.00",$14.43,2504,9,55.76%,-12.42%
1985-12-08,Singin' in the Rain,"$371,685.00","-$1,214.00",$32.87,11308,8,73.12%,2.92%
1985-12-08,Song and Dance,"$290,119.00","-$10,821.00",$35.99,8062,8,96.99%,0.13%
1985-12-08,Tango Argentino,"$310,131.00","-$5,666.00",$35.51,8733,8,68.10%,-5.51%
1985-12-08,The Boys of Winter,"$37,318.00","-$16,165.00",$23.35,1598,8,40.03%,-19.09%
1985-12-08,The Marriage of Figaro,"$40,235.00","-$4,195.00",$15.37,2617,8,54.34%,1.04%
1985-12-08,The Mystery of Edwin Drood,"$264,941.00","$44,192.00",$31.70,8359,8,71.86%,10.73%
1985-12-08,The Odd Couple,"$182,215.00","-$1,057.00",$28.41,6413,8,67.88%,1.31%
1985-12-08,The Search for Signs of Intelligent Life in the Universe,"$226,562.00","$20,383.00",$26.56,8529,8,98.81%,-2.20%
1985-12-08,Wind in the Willows,"$51,742.00","-$16,998.00",$15.89,3256,0,34.43%,-8.77%
1985-12-01,42nd Street,"$366,677.00","$112,852.00",$33.14,11063,8,83.56%,23.68%
1985-12-01,A Chorus Line,"$282,963.00","$93,512.00",$32.20,8789,8,74.63%,19.65%
1985-12-01,As Is,"$60,075.00","$13,969.00",$19.14,3139,8,57.28%,10.24%
1985-12-01,Big River,"$319,253.00","$23,847.00",$38.90,8206,8,100.76%,0.67%
1985-12-01,Biloxi Blues,"$260,873.00","$50,705.00",$29.41,8871,8,83.00%,10.85%
1985-12-01,Blood Knot,"$44,326.00",$0.00,$19.32,2294,0,71.24%,0.00%
1985-12-01,Brighton Beach Memoirs,"$147,323.00","$35,414.00",$21.90,6728,8,61.48%,10.64%
1985-12-01,Cats,"$473,179.00","$13,302.00",$39.18,12078,8,101.87%,0.65%
1985-12-01,Doubles,"$90,145.00","$24,695.00",$20.92,4309,8,62.34%,10.71%
1985-12-01,Hay Fever,"$33,885.00",$0.00,$21.10,1606,0,36.17%,0.00%
1985-12-01,I'm Not Rappaport,"$131,965.00","$16,529.00",$23.93,5514,8,87.80%,8.84%
1985-12-01,Jerry's Girls,"$175,288.00",$0.00,$20.10,8721,0,67.25%,0.00%
1985-12-01,La Cage aux Folles,"$430,222.00","$63,937.00",$35.64,12072,8,89.66%,10.00%
1985-12-01,Oh! Calcutta!,"$44,364.00","$7,430.00",$14.49,3062,9,68.18%,3.98%
1985-12-01,Singin' in the Rain,"$372,899.00","$63,135.00",$34.35,10855,8,70.20%,2.84%
1985-12-01,Song and Dance,"$300,940.00","$23,636.00",$37.38,8051,8,96.86%,3.69%
1985-12-01,Tango Argentino,"$315,797.00","$5,225.00",$33.45,9440,8,73.61%,6.68%
1985-12-01,The Boys of Winter,"$53,483.00","$7,651.00",$22.66,2360,1,59.12%,-3.58%
1985-12-01,The Iceman Cometh,"$195,891.00","$76,531.00",$28.83,6795,6,74.95%,23.84%
1985-12-01,The Marriage of Figaro,"$44,430.00","$13,997.00",$17.31,2567,8,53.30%,11.25%
1985-12-01,The Mystery of Edwin Drood,"$220,749.00","$56,248.00",$31.04,7111,0,61.13%,1.81%
1985-12-01,The Odd Couple,"$183,272.00","$42,577.00",$29.14,6290,8,66.57%,11.93%
1985-12-01,The Search for Signs of Intelligent Life in the Universe,"$206,179.00","-$13,592.00",$27.03,7629,7,101.01%,3.40%
1985-12-01,Wind in the Willows,"$68,740.00",$0.00,$19.23,3574,0,43.20%,0.00%
1985-11-24,42nd Street,"$253,825.00","-$36,102.00",$32.02,7928,8,59.88%,-8.54%
1985-11-24,A Chorus Line,"$189,451.00","-$20,481.00",$29.26,6474,8,54.98%,-7.62%
1985-11-24,As Is,"$46,106.00","-$7,663.00",$17.88,2578,8,47.04%,-11.28%
1985-11-24,Big River,"$295,406.00","$6,773.00",$36.24,8151,8,100.09%,3.34%
1985-11-24,Biloxi Blues,"$210,168.00","-$10,553.00",$27.26,7711,8,72.15%,-3.52%
1985-11-24,Brighton Beach Memoirs,"$111,909.00","-$2,373.00",$20.11,5564,8,50.84%,-2.59%
1985-11-24,Cats,"$459,877.00","$1,140.00",$38.32,12001,8,101.22%,0.00%
1985-11-24,Doubles,"$65,450.00","-$18,015.00",$18.34,3569,8,51.63%,-11.61%
1985-11-24,I'm Not Rappaport,"$115,436.00",$0.00,$23.28,4959,8,78.96%,0.00%
1985-11-24,La Cage aux Folles,"$366,285.00","-$28,783.00",$34.15,10726,8,79.66%,-4.81%
1985-11-24,Oh! Calcutta!,"$36,934.00",-$846.00,$14.41,2563,8,64.20%,-1.16%
1985-11-24,Singin' in the Rain,"$309,764.00","-$26,384.00",$29.74,10416,8,67.36%,-2.74%
1985-11-24,Song and Dance,"$277,304.00","-$2,694.00",$35.81,7744,8,93.17%,-1.70%
1985-11-24,Tango Argentino,"$310,572.00","-$2,216.00",$36.18,8583,8,66.93%,-2.88%
1985-11-24,The Boys of Winter,"$45,832.00","-$1,225.00",$18.31,2503,0,62.70%,7.06%
1985-11-24,The Iceman Cometh,"$119,360.00","-$1,651.00",$25.76,4634,6,51.11%,1.80%
1985-11-24,The Marriage of Figaro,"$30,433.00","-$33,959.00",$15.03,2025,8,42.05%,-37.60%
1985-11-24,The Mystery of Edwin Drood,"$164,501.00","$22,394.00",$23.84,6900,0,59.32%,9.47%
1985-11-24,The Odd Couple,"$140,695.00","-$36,706.00",$27.26,5162,8,54.64%,-15.87%
1985-11-24,The Search for Signs of Intelligent Life in the Universe,"$219,771.00",$508.00,$26.08,8426,8,97.61%,-1.64%
1985-11-17,42nd Street,"$289,927.00","-$36,033.00",$32.00,9059,8,68.42%,-12.27%
1985-11-17,A Chorus Line,"$209,932.00","-$8,542.00",$28.48,7372,8,62.60%,-1.71%
1985-11-17,As Is,"$53,769.00","-$8,065.00",$16.82,3196,8,58.32%,-5.93%
1985-11-17,Big River,"$288,633.00","-$5,979.00",$36.63,7879,8,96.75%,-3.21%
1985-11-17,Biloxi Blues,"$220,721.00","$1,759.00",$27.29,8088,8,75.67%,0.45%
1985-11-17,Brighton Beach Memoirs,"$114,282.00","-$19,740.00",$19.55,5847,8,53.43%,-6.36%
1985-11-17,Cats,"$458,737.00","-$5,707.00",$38.22,12001,8,101.22%,-0.12%
1985-11-17,Doubles,"$83,465.00",$802.00,$19.10,4371,8,63.24%,4.53%
1985-11-17,La Cage aux Folles,"$395,068.00","$22,081.00",$34.74,11373,8,84.47%,5.88%
1985-11-17,Oh! Calcutta!,"$37,780.00","-$9,101.00",$14.48,2609,8,65.36%,-12.82%
1985-11-17,Singin' in the Rain,"$336,148.00","-$3,220.00",$31.01,10841,8,70.10%,2.41%
1985-11-17,Song and Dance,"$279,998.00","-$12,135.00",$35.51,7886,8,94.87%,-2.98%
1985-11-17,Tango Argentino,"$312,788.00","-$67,879.00",$34.94,8952,8,69.81%,-16.86%
1985-11-17,The Boys of Winter,"$47,057.00","-$6,994.00",$21.19,2221,0,55.64%,-12.95%
1985-11-17,The Iceman Cometh,"$121,011.00","-$19,092.00",$27.07,4470,6,49.31%,-3.98%
1985-11-17,The Marriage of Figaro,"$64,392.00","-$8,239.00",$16.79,3836,8,79.65%,-6.60%
1985-11-17,The Mystery of Edwin Drood,"$142,107.00",$0.00,$24.51,5798,0,49.85%,0.00%
1985-11-17,The Odd Couple,"$177,401.00","-$14,250.00",$26.63,6662,8,70.51%,-6.59%
1985-11-17,The Search for Signs of Intelligent Life in the Universe,"$219,263.00","$2,788.00",$25.59,8567,8,99.25%,3.61%
1985-11-10,42nd Street,"$325,960.00","$65,250.00",$30.51,10684,8,80.69%,19.51%
1985-11-10,A Chorus Line,"$218,474.00","$19,188.00",$28.85,7573,8,64.31%,8.45%
1985-11-10,As Is,"$61,834.00","$7,861.00",$17.56,3521,8,64.25%,5.42%
1985-11-10,Big River,"$294,612.00","$14,280.00",$36.19,8141,8,99.96%,4.33%
1985-11-10,Biloxi Blues,"$218,962.00","-$1,062.00",$27.23,8040,8,75.22%,-1.44%
1985-11-10,Brighton Beach Memoirs,"$134,022.00","$21,718.00",$20.48,6543,8,59.79%,5.79%
1985-11-10,Cats,"$464,444.00",-$649.00,$38.66,12015,8,101.34%,-0.12%
1985-11-10,Doubles,"$82,663.00","-$3,281.00",$20.37,4058,8,58.71%,-2.26%
1985-11-10,La Cage aux Folles,"$372,987.00","$13,310.00",$35.25,10581,8,78.59%,0.45%
1985-11-10,Oh! Calcutta!,"$46,881.00","$7,240.00",$15.02,3121,8,78.18%,18.37%
1985-11-10,Singin' in the Rain,"$339,368.00","$21,084.00",$32.42,10467,8,67.69%,4.14%
1985-11-10,Song and Dance,"$292,133.00","$13,553.00",$35.92,8133,8,97.85%,6.07%
1985-11-10,Tango Argentino,"$380,667.00","$11,577.00",$34.25,11115,8,86.67%,3.74%
1985-11-10,The Boys of Winter,"$54,051.00",$0.00,$19.74,2738,0,68.59%,0.00%
1985-11-10,The Iceman Cometh,"$140,103.00",$838.00,$29.00,4831,6,53.29%,-0.35%
1985-11-10,The Marriage of Figaro,"$72,631.00","$10,376.00",$17.48,4154,8,86.25%,12.45%
1985-11-10,The Nerd,"$26,500.00","-$9,000.00",$44.17,600,4,17.18%,-5.37%
1985-11-10,The Odd Couple,"$191,651.00","$22,435.00",$26.31,7284,8,77.10%,8.32%
1985-11-10,The Search for Signs of Intelligent Life in the Universe,"$216,475.00",$540.00,$26.22,8256,8,95.64%,-5.00%
1985-11-03,42nd Street,"$260,710.00","-$41,767.00",$32.19,8100,8,61.18%,-12.43%
1985-11-03,A Chorus Line,"$199,286.00","-$26,367.00",$30.30,6578,8,55.86%,-8.86%
1985-11-03,As Is,"$53,973.00","-$11,436.00",$16.77,3219,8,58.83%,-9.97%
1985-11-03,Big River,"$280,332.00","-$19,771.00",$36.00,7788,8,95.63%,-3.65%
1985-11-03,Biloxi Blues,"$220,024.00","-$15,844.00",$26.86,8193,8,76.66%,-3.85%
1985-11-03,Brighton Beach Memoirs,"$112,304.00","-$9,238.00",$19.00,5910,8,54.00%,-5.46%
1985-11-03,Cats,"$465,093.00","$3,611.00",$38.66,12029,8,101.46%,0.15%
1985-11-03,Doubles,"$85,944.00","$5,269.00",$20.39,4214,8,60.97%,2.64%
1985-11-03,La Cage aux Folles,"$359,677.00","-$46,988.00",$34.19,10521,8,78.14%,-6.78%
1985-11-03,Oh! Calcutta!,"$39,641.00","-$3,612.00",$14.76,2686,9,59.81%,-4.43%
1985-11-03,Singin' in the Rain,"$318,284.00","-$35,846.00",$32.39,9827,8,63.55%,-9.64%
1985-11-03,Song and Dance,"$278,580.00","$62,739.00",$35.49,7849,8,91.78%,22.59%
1985-11-03,Tango Argentino,"$369,090.00","-$1,344.00",$34.71,10635,8,82.93%,-0.91%
1985-11-03,The Iceman Cometh,"$139,265.00","-$25,450.00",$28.64,4863,6,53.64%,-8.34%
1985-11-03,The Marriage of Figaro,"$62,255.00","-$9,785.00",$17.52,3554,8,73.80%,-14.90%
1985-11-03,The Nerd,"$35,500.00","-$10,500.00",$39.44,900,0,22.55%,-7.51%
1985-11-03,The Odd Couple,"$169,216.00","-$21,009.00",$26.04,6498,8,68.78%,-6.62%
1985-11-03,The Search for Signs of Intelligent Life in the Universe,"$215,935.00","$2,173.00",$25.11,8599,8,100.64%,0.84%
1985-10-27,42nd Street,"$302,477.00","-$17,265.00",$31.04,9746,8,73.61%,-4.24%
1985-10-27,A Chorus Line,"$225,653.00","-$23,663.00",$29.61,7622,8,64.72%,-5.14%
1985-10-27,As Is,"$65,409.00","-$5,209.00",$17.37,3765,8,68.80%,-5.78%
1985-10-27,Big River,"$300,103.00","$2,285.00",$37.12,8085,8,99.28%,0.15%
1985-10-27,Biloxi Blues,"$235,868.00","-$14,960.00",$27.41,8605,8,80.51%,-2.82%
1985-10-27,Brighton Beach Memoirs,"$121,542.00","-$14,143.00",$18.68,6507,8,59.46%,-4.91%
1985-10-27,Cats,"$461,482.00","$2,619.00",$38.42,12011,8,101.31%,0.09%
1985-10-27,Doubles,"$80,675.00","-$12,276.00",$20.01,4032,8,58.33%,-7.60%
1985-10-27,La Cage aux Folles,"$406,665.00",-$120.00,$35.57,11434,8,84.92%,0.02%
1985-10-27,Oh! Calcutta!,"$43,253.00","-$4,884.00",$14.99,2885,9,64.24%,-6.79%
1985-10-27,Singin' in the Rain,"$354,130.00","-$32,070.00",$31.29,11318,8,73.19%,-3.03%
1985-10-27,Song and Dance,"$215,841.00","-$45,566.00",$36.48,5917,8,69.19%,-16.05%
1985-10-27,Tango Argentino,"$370,434.00","$53,098.00",$34.45,10752,8,83.84%,11.52%
1985-10-27,The Iceman Cometh,"$164,715.00","-$3,621.00",$29.31,5619,6,61.98%,-1.30%
1985-10-27,The Marriage of Figaro,"$72,040.00","-$1,490.00",$16.86,4272,8,88.70%,0.95%
1985-10-27,The Nerd,"$46,000.00","$38,500.00",$38.33,1200,0,30.06%,18.37%
1985-10-27,The Odd Couple,"$190,225.00","-$7,700.00",$26.70,7124,8,75.40%,-5.44%
1985-10-27,The Search for Signs of Intelligent Life in the Universe,"$213,762.00","$5,389.00",$25.07,8527,8,99.80%,-0.35%
1985-10-20,42nd Street,"$319,742.00","-$2,054.00",$31.02,10307,8,77.85%,1.69%
1985-10-20,A Chorus Line,"$249,316.00","$17,543.00",$30.30,8227,8,69.86%,5.16%
1985-10-20,As Is,"$70,618.00","-$2,687.00",$17.30,4081,8,74.58%,-3.97%
1985-10-20,Big River,"$297,818.00","-$5,413.00",$36.89,8073,8,99.13%,-0.45%
1985-10-20,Biloxi Blues,"$250,828.00","$14,202.00",$28.16,8906,8,83.33%,3.26%
1985-10-20,Brighton Beach Memoirs,"$135,685.00","$1,064.00",$19.26,7045,8,64.37%,0.36%
1985-10-20,Cats,"$458,863.00","$2,456.00",$38.24,12001,8,101.22%,-0.03%
1985-10-20,Doubles,"$92,951.00","$6,572.00",$20.40,4557,8,65.93%,4.85%
1985-10-20,La Cage aux Folles,"$406,785.00","-$1,893.00",$35.59,11431,8,84.90%,-1.30%
1985-10-20,Oh! Calcutta!,"$48,137.00","-$6,177.00",$15.09,3190,9,71.03%,-14.85%
1985-10-20,Singin' in the Rain,"$386,200.00","$23,326.00",$32.76,11787,8,76.22%,2.03%
1985-10-20,Song and Dance,"$261,407.00","-$1,021.00",$35.86,7290,8,85.24%,-2.35%
1985-10-20,Tango Argentino,"$317,336.00","$17,336.00",$34.22,9274,8,72.32%,2.14%
1985-10-20,The Iceman Cometh,"$168,336.00","$4,555.00",$29.34,5737,6,63.28%,2.18%
1985-10-20,The Marriage of Figaro,"$73,530.00","$13,253.00",$17.40,4226,8,87.75%,12.71%
1985-10-20,The Nerd,"$7,500.00",$0.00,$42.86,175,0,11.69%,0.00%
1985-10-20,The Odd Couple,"$197,925.00","-$1,834.00",$25.91,7638,8,80.84%,1.82%
1985-10-20,The Search for Signs of Intelligent Life in the Universe,"$208,373.00",$182.00,$24.35,8557,8,100.15%,-0.06%
1985-10-13,42nd Street,"$321,796.00","$59,486.00",$31.91,10084,8,76.16%,13.52%
1985-10-13,A Chorus Line,"$231,773.00","$39,511.00",$30.42,7619,8,64.70%,11.73%
1985-10-13,As Is,"$73,305.00","$8,843.00",$17.06,4298,8,78.55%,6.80%
1985-10-13,Big River,"$303,231.00","$17,057.00",$37.39,8110,8,99.58%,4.02%
1985-10-13,Biloxi Blues,"$236,626.00","$5,413.00",$27.65,8558,8,80.07%,-1.18%
1985-10-13,Brighton Beach Memoirs,"$134,621.00","$25,496.00",$19.22,7005,8,64.01%,9.43%
1985-10-13,Cats,"$456,407.00","-$2,858.00",$38.02,12004,8,101.25%,0.25%
1985-10-13,Doubles,"$86,379.00","$30,345.00",$20.46,4222,8,61.08%,-7.96%
1985-10-13,La Cage aux Folles,"$408,678.00","$39,691.00",$35.21,11606,8,86.20%,-12.76%
1985-10-13,Oh! Calcutta!,"$54,314.00","$15,192.00",$14.08,3857,9,85.88%,24.80%
1985-10-13,Singin' in the Rain,"$362,874.00","$54,921.00",$31.63,11472,8,74.19%,8.62%
1985-10-13,Song and Dance,"$262,428.00","-$29,487.00",$35.03,7491,8,87.59%,-9.49%
1985-10-13,Sunday in the Park with George,"$190,225.00","$58,461.00",$31.42,6055,8,98.17%,24.03%
1985-10-13,Tango Argentino,"$300,000.00",$0.00,$33.33,9000,7,70.18%,0.00%
1985-10-13,The Iceman Cometh,"$163,781.00","$11,061.00",$29.57,5539,6,61.10%,-19.13%
1985-10-13,The Marriage of Figaro,"$60,277.00","$6,511.00",$16.68,3614,5,75.04%,3.13%
1985-10-13,The Odd Couple,"$199,759.00","$37,137.00",$26.76,7466,8,79.02%,15.53%
1985-10-13,The Search for Signs of Intelligent Life in the Universe,"$208,191.00","$12,803.00",$24.32,8562,8,100.21%,7.03%
1985-10-06,42nd Street,"$262,310.00","$28,824.00",$31.63,8294,8,62.64%,5.69%
1985-10-06,A Chorus Line,"$192,262.00","$17,305.00",$30.82,6238,8,52.97%,3.01%
1985-10-06,As Is,"$64,462.00","$11,494.00",$16.42,3926,8,71.75%,11.74%
1985-10-06,Big River,"$286,174.00","$20,736.00",$36.77,7782,8,95.56%,1.76%
1985-10-06,Biloxi Blues,"$231,213.00","$26,369.00",$26.63,8684,8,81.25%,7.49%
1985-10-06,Brighton Beach Memoirs,"$109,125.00","$20,020.00",$18.27,5973,8,54.58%,9.37%
1985-10-06,Cats,"$459,265.00","-$9,771.00",$38.36,11974,8,101.00%,-0.14%
1985-10-06,Doubles,"$56,034.00","$1,253.00",$20.33,2756,8,69.04%,-1.20%
1985-10-06,La Cage aux Folles,"$368,987.00","-$10,044.00",$33.70,10949,8,98.96%,17.86%
1985-10-06,Oh! Calcutta!,"$39,122.00","$4,442.00",$14.26,2743,9,61.08%,6.86%
1985-10-06,Singin' in the Rain,"$307,953.00","$24,711.00",$30.37,10140,8,65.57%,4.18%
1985-10-06,Song and Dance,"$291,915.00","$32,462.00",$35.16,8302,8,97.08%,4.55%
1985-10-06,Sunday in the Park with George,"$131,764.00","$18,876.00",$28.81,4573,8,74.14%,7.51%
1985-10-06,The Iceman Cometh,"$152,720.00","$57,781.00",$21.00,7274,6,80.23%,14.57%
1985-10-06,The Marriage of Figaro,"$53,766.00","$12,342.00",$15.53,3463,0,71.91%,13.50%
1985-10-06,The Odd Couple,"$162,622.00","$24,957.00",$27.11,5999,8,63.49%,8.80%
1985-10-06,The Search for Signs of Intelligent Life in the Universe,"$195,388.00","$33,841.00",$24.54,7961,8,93.18%,0.48%
1985-09-29,42nd Street,"$233,486.00","-$15,848.00",$30.97,7540,8,56.95%,-3.09%
1985-09-29,A Chorus Line,"$174,957.00","-$14,903.00",$29.74,5883,8,49.96%,-4.43%
1985-09-29,As Is,"$52,968.00","-$5,744.00",$16.13,3284,8,60.01%,3.12%
1985-09-29,Big River,"$265,438.00","$5,574.00",$34.75,7639,8,93.80%,2.26%
1985-09-29,Biloxi Blues,"$204,844.00","-$14,991.00",$25.99,7883,8,73.76%,-5.85%
