,Show,Date,FB Likes,Likes Vs.Last Week,cleaned_FB Talking About,Talking Vs.Last Week,cleaned_FB Checkins,Checkins vs.Last Week,Twitter Followers,Twitter vs.Last Week,Instagram Followers,IG Followers vs.Last Week,Current,Type,FB Talking About,FB Checkins,Month,Day,Year,outlier_detection
1863,Tootsie The Musical,2019/5/5,2489.0,236.0,6663.0,4852.954545454546,2431.0,497.0,1769.0,168.0,8296.0,994.0,Current,Musical,6663,2431.0,5,5,2019.0,1.0
1864,Tootsie The Musical,2019/4/28,2253.0,542.0,1810.0454545454545,0.0,1934.0,432.0,1601.0,222.0,7302.0,1868.0,Current,Musical,0,1934.0,4,28,2019.0,1.0
1865,Tootsie The Musical,2019/4/21,1711.0,97.0,1810.0454545454545,0.0,1502.0,522.0,1379.0,88.0,5434.0,322.0,Current,Musical,0,1502.0,4,21,2019.0,1.0
1866,Tootsie The Musical,2019/4/14,1614.0,64.0,1810.0454545454545,137.0454545454545,980.0,371.0,1291.0,59.0,5112.0,287.0,Current,Musical,0,980.0,4,14,2019.0,1.0
1867,Tootsie The Musical,2019/4/7,1550.0,82.0,1673.0,-911.0,609.0,430.0,1232.0,83.0,4825.0,390.0,Current,Musical,1673,609.0,4,7,2019.0,1.0
1868,Tootsie The Musical,2019/3/31,1468.0,141.0,2584.0,1467.0,179.0,171.0,1149.0,94.0,4435.0,488.0,Upcoming,Musical,2584,179.0,3,31,2019.0,1.0
1869,Tootsie The Musical,2019/3/24,1327.0,63.0,1117.0,370.0,8.0,5.0,1055.0,42.0,3947.0,150.0,Upcoming,Musical,1117,8.0,3,24,2019.0,1.0
1870,Tootsie The Musical,2019/3/17,1264.0,46.0,747.0,66.0,3.0,1.0,1013.0,29.0,3797.0,114.0,Upcoming,Musical,747,3.0,3,17,2019.0,1.0
1871,Tootsie The Musical,2019/3/10,1218.0,54.0,681.0,161.0,2.0,0.0,984.0,12.0,3683.0,77.0,Upcoming,Musical,681,2.0,3,10,2019.0,1.0
1872,Tootsie The Musical,2019/3/3,1164.0,31.0,520.0,-789.0,2.0,0.0,972.0,20.0,3606.0,59.0,Upcoming,Musical,520,2.0,3,3,2019.0,1.0
1873,Tootsie The Musical,2019/2/24,1133.0,57.0,1309.0,304.0,2.0,1.0,952.0,28.0,3547.0,166.0,Upcoming,Musical,1309,2.0,2,24,2019.0,1.0
1874,Tootsie The Musical,2019/2/17,1076.0,74.0,1005.0,-215.0,1.0,0.0,924.0,19.0,3381.0,38.0,Upcoming,Musical,1005,1.0,2,17,2019.0,1.0
1875,Tootsie The Musical,2019/2/10,1002.0,111.0,1220.0,273.0,1.0,1.0,905.0,37.0,3343.0,76.0,Upcoming,Musical,1220,1.0,2,10,2019.0,1.0
1876,Tootsie The Musical,2019/2/3,891.0,118.0,947.0,613.0,0.0,0.0,868.0,15.0,3267.0,58.0,Upcoming,Musical,947,0.0,2,3,2019.0,1.0
1877,Tootsie The Musical,2019/1/27,773.0,23.0,334.0,175.0,0.0,0.0,853.0,27.0,3209.0,53.0,Upcoming,Musical,334,0.0,1,27,2019.0,1.0
1878,Tootsie The Musical,2019/1/20,750.0,36.0,159.0,50.0,0.0,0.0,826.0,25.0,3156.0,36.0,Upcoming,Musical,159,0.0,1,20,2019.0,-1.0
1879,Tootsie The Musical,2019/1/13,714.0,25.0,109.0,16.0,0.0,0.0,801.0,13.0,3120.0,63.0,Upcoming,Musical,109,0.0,1,13,2019.0,-1.0
1880,Tootsie The Musical,2019/1/6,689.0,11.0,93.0,-31.0,0.0,0.0,788.0,17.0,3057.0,4.0,Upcoming,Musical,93,0.0,1,6,2019.0,-1.0
1881,Tootsie The Musical,2018/12/30,678.0,119.0,124.0,-979.0,0.0,0.0,771.0,45.0,3053.0,168.0,Upcoming,Musical,124,0.0,12,30,2018.0,1.0
1882,Tootsie The Musical,2018/12/10,559.0,115.0,1103.0,1077.0,0.0,0.0,726.0,45.0,2885.0,257.0,Upcoming,Musical,1103,0.0,12,10,2018.0,1.0
1883,Tootsie The Musical,2018/12/3,444.0,19.0,26.0,12.0,0.0,0.0,681.0,6.0,2628.0,11.0,Upcoming,Musical,26,0.0,12,3,2018.0,1.0
1884,Tootsie The Musical,2018/11/26,425.0,16.0,14.0,-11.0,0.0,0.0,675.0,17.0,2617.0,1.0,Upcoming,Musical,14,0.0,11,26,2018.0,1.0
1885,Tootsie The Musical,2018/11/18,409.0,21.0,25.0,-10.0,0.0,0.0,658.0,10.0,2616.0,7.0,Upcoming,Musical,25,0.0,11,18,2018.0,1.0
1886,Tootsie The Musical,2018/11/12,388.0,32.0,35.0,28.0,0.0,0.0,648.0,21.0,2609.0,8.0,Upcoming,Musical,35,0.0,11,12,2018.0,1.0
1887,Tootsie The Musical,2018/11/4,356.0,7.0,7.0,-23.0,0.0,0.0,627.0,24.0,2601.0,23.0,Upcoming,Musical,7,0.0,11,4,2018.0,1.0
1888,Tootsie The Musical,2018/10/28,349.0,12.0,30.0,-2.0,0.0,0.0,603.0,34.0,2578.0,32.0,Upcoming,Musical,30,0.0,10,28,2018.0,1.0
1889,Tootsie The Musical,2018/10/21,337.0,9.0,32.0,-88.0,0.0,0.0,569.0,30.0,2546.0,119.0,Upcoming,Musical,32,0.0,10,21,2018.0,1.0
1890,Tootsie The Musical,2018/10/14,328.0,29.0,120.0,-2099.0,0.0,0.0,539.0,33.0,2427.0,214.0,Upcoming,Musical,120,0.0,10,14,2018.0,-1.0
1891,Tootsie The Musical,2018/10/7,299.0,55.0,2219.0,2105.0,0.0,0.0,506.0,52.0,2213.0,212.0,Upcoming,Musical,2219,0.0,10,7,2018.0,1.0
1892,Tootsie The Musical,2018/9/30,244.0,0.0,114.0,0.0,0.0,0.0,454.0,0.0,2001.0,0.0,Upcoming,Musical,114,0.0,9,30,2018.0,-1.0
1893,Waitress,2019/9/29,115600.0,91.0,2332.0,-27495.0,134635.0,559.0,52449.0,198.0,243788.0,965.0,Current,Musical,2332,134635.0,9,29,2019.0,-1.0
1894,Waitress,2019/9/22,115509.0,393.0,29827.0,24456.0,134076.0,513.0,52251.0,281.0,242823.0,689.0,Current,Musical,29827,134076.0,9,22,2019.0,-1.0
1895,Waitress,2019/9/15,115116.0,94.0,5371.0,2006.0,133563.0,728.0,51970.0,400.0,242134.0,4739.0,Current,Musical,5371,133563.0,9,15,2019.0,1.0
1896,Waitress,2019/9/8,115022.0,81.0,3365.0,-1626.0,132835.0,613.0,51570.0,315.0,237395.0,1248.0,Current,Musical,3365,132835.0,9,8,2019.0,1.0
1897,Waitress,2019/9/1,114941.0,124.0,4991.0,-4115.0,132222.0,733.0,51255.0,315.0,236147.0,4493.0,Current,Musical,4991,132222.0,9,1,2019.0,1.0
1898,Waitress,2019/8/25,114817.0,270.0,9106.0,-575.0,131489.0,651.0,50940.0,600.0,231654.0,7016.0,Current,Musical,9106,131489.0,8,25,2019.0,1.0
1899,Waitress,2019/8/18,114547.0,322.0,9681.0,6027.0,130838.0,396.0,50340.0,417.0,224638.0,7435.0,Current,Musical,9681,130838.0,8,18,2019.0,1.0
1900,Waitress,2019/8/11,114225.0,89.0,3654.0,640.0,130442.0,413.0,49923.0,413.0,217203.0,3188.0,Current,Musical,3654,130442.0,8,11,2019.0,1.0
1901,Waitress,2019/8/4,114136.0,123.0,3014.0,-2497.0,130029.0,383.0,49510.0,355.0,214015.0,2999.0,Current,Musical,3014,130029.0,8,4,2019.0,1.0
1902,Waitress,2019/7/28,114013.0,159.0,5511.0,-12412.0,129646.0,364.0,49155.0,227.0,211016.0,1967.0,Current,Musical,5511,129646.0,7,28,2019.0,1.0
1903,Waitress,2019/7/22,113854.0,235.0,17923.0,13743.0,129282.0,392.0,48928.0,383.0,209049.0,2851.0,Current,Musical,17923,129282.0,7,22,2019.0,1.0
1904,Waitress,2019/7/14,113619.0,170.0,4180.0,340.0,128890.0,300.0,48545.0,374.0,206198.0,1689.0,Current,Musical,4180,128890.0,7,14,2019.0,1.0
1905,Waitress,2019/7/7,113449.0,109.0,3840.0,-2051.0,128590.0,357.0,48171.0,213.0,204509.0,1192.0,Current,Musical,3840,128590.0,7,7,2019.0,1.0
1906,Waitress,2019/6/30,113340.0,168.0,5891.0,-8378.0,128233.0,399.0,47958.0,245.0,203317.0,2844.0,Current,Musical,5891,128233.0,6,30,2019.0,1.0
1907,Waitress,2019/6/23,113172.0,481.0,14269.0,7810.0,127834.0,341.0,47713.0,512.0,200473.0,2990.0,Current,Musical,14269,127834.0,6,23,2019.0,1.0
1908,Waitress,2019/6/16,112691.0,166.0,6459.0,-6643.0,127493.0,281.0,47201.0,345.0,197483.0,1033.0,Current,Musical,6459,127493.0,6,16,2019.0,1.0
1909,Waitress,2019/6/9,112525.0,233.0,13102.0,9099.0,127212.0,268.0,46856.0,1126.0,196450.0,21912.0,Current,Musical,13102,127212.0,6,9,2019.0,-1.0
